date,armed,age,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
2022-02-09,gun,36.0,American Native,Daytona Beach,Florida,False,other,Not fleeing,True,-112.152,-112.152
2022-02-09,gun,22.0,NG,New Orleans,Louisiana,False,other,NG,False,-112.152,-112.152
2022-02-09,gun,35.0,NG,Aurora,Colorado,False,other,Car,False,-112.152,-112.152
2022-02-09,unknown weapon,25.0,NG,Oildale,California,False,attack,NG,False,-112.152,-112.152
2022-02-09,gun,23.0,Black,Stovall,North Carolina,True,attack,Foot,False,-112.152,-112.152
2022-02-09,gun,22.0,NG,Jonesboro,Arkansas,False,attack,NG,False,-112.152,-112.152
2022-02-09,vehicle,41.0,NG,Lake Charles,Louisiana,False,attack,Car,False,-112.152,-112.152
2022-02-10,sharp object,32.0,Not Hispanic,Ellis Township,Michigan,False,attack,NG,False,-84.538,45.33
2022-02-10,knife,23.0,NG,Lake Forest,California,False,other,Not fleeing,True,-117.696,33.657
2022-02-11,gun,35.0,White,Monroe,Ohio,True,other,NG,False,-112.152,-112.152
2022-02-11,NG,35.0,NG,Puyallup,Washington,False,undetermined,NG,False,-112.152,-112.152
2022-02-11,gun,31.0,Hispanic,Aurora,Colorado,False,other,NG,True,-104.806,39.738
2022-02-12,vehicle,38.0,White,Buffalo,New York,False,attack,Car,True,-112.152,-112.152
2022-02-12,knife,35.0,NG,Lexington,Massachusetts,False,attack,Not fleeing,False,-112.152,-112.152
2022-02-12,gun,37.0,NG,Dearborn,Michigan,False,attack,NG,False,-112.152,-112.152
2022-02-13,knife,43.0,NG,Madisonville,Tennessee,True,other,Not fleeing,False,-112.152,-112.152
2022-02-13,NG,34.0,White,Alvo,Nebraska,False,undetermined,NG,False,-112.152,-112.152
2022-02-13,unarmed,35.0,NG,Concord,North Carolina,False,attack,NG,False,-112.152,-112.152
2022-02-14,gun,26.0,NG,Oxford,Alabama,False,attack,Car,False,-112.152,-112.152
2022-02-14,unknown weapon,37.0,White,Columbia,Missouri,False,other,Other,False,-112.152,-112.152
2022-02-14,deadly blunt objects,37.0,NG,Edgewood,New Mexico,False,attack,Foot,False,-106.176,35.037
2022-02-15,gun,43.0,NG,Harris County,Texas,True,attack,Not fleeing,False,-112.152,-112.152
2022-02-15,toy gun,39.0,Not Hispanic,Billings,Montana,False,other,NG,False,-112.152,-112.152
2022-02-15,knife,40.0,White,Lancaster,California,True,other,Not fleeing,False,-112.152,-112.152
2022-02-15,knife,36.0,NG,Philadelphia,Pennsylvania,False,attack,Not fleeing,False,-112.152,-112.152
2022-02-15,gun,40.0,NG,Amarillo,Texas,True,attack,Not fleeing,False,-101.88,35.218
2022-02-16,gun,54.0,White,North Middleton,Pennsylvania,False,attack,Not fleeing,False,-112.152,-112.152
2022-02-16,gun,32.0,White,Azusa,California,False,attack,Car,False,-112.152,-112.152
2022-02-16,NG,45.0,NG,Plainsboro,New Jersey,False,undetermined,NG,False,-112.152,-112.152
2022-02-16,gun,18.0,NG,Harris County,Texas,False,other,Not fleeing,False,-112.152,-112.152
2022-02-16,unarmed,34.0,White,Marrero,Louisiana,False,other,Not fleeing,True,-112.152,-112.152
2022-02-16,vehicle,51.0,NG,Sedro-Woolley,Washington,False,other,Car,False,-122.211,48.522
2022-02-17,gun,32.0,NG,Mesa,Arizona,False,attack,NG,False,-112.152,-112.152
2022-02-17,gun,30.0,NG,Beaver Dam,Arizona,False,other,Other,False,-112.152,-112.152
2022-02-17,vehicle,47.0,NG,Dothan,Alabama,False,attack,NG,False,-112.152,-112.152
2022-02-17,gun,25.0,NG,South Jordan,Utah,False,attack,Foot,False,-112.152,-112.152
2022-02-17,knife,33.0,NG,Pleasanton,California,False,other,Not fleeing,False,-112.152,-112.152
2022-02-17,gun,45.0,White,Odessa,Texas,False,attack,Car,False,-112.152,-112.152
2022-02-18,sharp object,32.0,NG,Chehalis,Washington,False,attack,Foot,False,-112.152,-112.152
2022-02-19,NG,57.0,NG,Walpole,New Hampshire,False,undetermined,NG,False,-112.152,-112.152
2022-02-19,NG,35.0,NG,Douglas,Arizona,False,undetermined,NG,False,-112.152,-112.152
2022-02-19,vehicle,35.0,NG,Baltimore,Maryland,False,attack,Not fleeing,True,-112.152,-112.152
2022-02-19,NG,30.0,NG,Portland,Oregon,False,undetermined,NG,False,-112.152,-112.152
2022-02-19,unarmed,39.0,Black,Winter Park,Florida,True,attack,Not fleeing,True,-112.152,-112.152
2022-02-19,vehicle,27.0,Hispanic,San Diego,California,False,attack,Car,False,-112.152,-112.152
2022-02-19,gun,41.0,NG,Bakersfield,California,False,undetermined,NG,True,-112.152,-112.152
2022-02-20,unarmed,38.0,NG,Margate,Florida,False,attack,Not fleeing,False,-112.152,-112.152
2022-02-21,knife,54.0,NG,Rogers,Arkansas,True,attack,Not fleeing,False,-112.152,-112.152
2022-02-21,vehicle,41.0,NG,Boerne,Texas,True,attack,Car,False,-112.152,-112.152
2022-02-22,vehicle,54.0,NG,Stockton,California,False,attack,Car,False,-112.152,-112.152
2022-02-22,NG,32.0,NG,Pueblo West,Colorado,False,attack,NG,True,-112.152,-112.152
2022-02-22,gun,32.0,White,Perry,Georgia,True,other,NG,False,-83.712,32.476
2022-02-22,knife,28.0,NG,Maryville,Tennessee,False,undetermined,NG,False,-112.152,-112.152
2022-02-23,gun,26.0,NG,Hobbs,New Mexico,False,attack,Foot,True,-103.141,32.719
2022-02-23,gun,63.0,NG,Macon,Georgia,False,attack,Not fleeing,False,-83.643,32.845
2022-02-23,gun,23.0,Black,Reno,Nevada,False,attack,Foot,False,-119.8,39.478
2022-02-23,NG,27.0,Black,Birmingham,Alabama,False,undetermined,Foot,False,-112.152,-112.152
2022-02-23,NG,55.0,NG,Crowley,Louisiana,False,undetermined,NG,False,-112.152,-112.152
2022-02-23,gun,35.0,NG,Houston,Texas,False,attack,Foot,False,-95.514,29.706
2022-02-24,gun,34.0,Hispanic,Edgewood,New Mexico,False,attack,Not fleeing,False,-106.204,35.031
2022-02-24,NG,31.0,NG,Tacoma,Washington,False,other,NG,True,-122.435,47.252
2022-02-25,NG,35.0,NG,Belen,New Mexico,False,undetermined,NG,False,-106.797,34.664
2022-02-25,NG,35.0,NG,Detroit,Michigan,False,other,Car,False,-112.152,-112.152
2022-02-26,knife,37.0,White,Beasley,Texas,False,other,Not fleeing,False,-95.913,29.495
2022-02-27,knife,34.0,NG,Shelley,Idaho,False,other,Not fleeing,False,-112.137,43.374
2022-02-27,gun,24.0,White,Houston,Texas,False,attack,Foot,False,-95.286,29.848
2022-02-28,NG,35.0,NG,Wellington,Nevada,False,undetermined,NG,True,-119.394,38.767
2022-02-28,NG,37.0,White,Topsham,Maine,True,undetermined,NG,False,-70.0,43.957
2022-03-01,gun,12.0,NG,Philadelphia,Pennsylvania,False,other,Foot,False,-112.152,-112.152
2022-03-01,gun,33.0,NG,South Connellsville,Pennsylvania,False,attack,Not fleeing,False,-79.586,39.991
2022-03-01,gun,26.0,Black,Jacksonville,Florida,False,attack,Foot,False,-81.752,30.306
2022-03-02,gun,23.0,Black,Oklahoma City,Oklahoma,False,attack,Foot,True,-97.49,35.444
2022-03-02,gun,18.0,Black,Houston,Texas,False,attack,NG,False,-95.517,29.738
2022-03-02,gun,45.0,NG,Collinsville,Illinois,False,attack,Not fleeing,False,-90.028,38.662
2022-03-03,vehicle,29.0,Black,Araphoe County,Colorado,False,attack,NG,False,-112.152,-112.152
2022-03-03,knife,47.0,American Native,San Diego,California,True,attack,Not fleeing,True,-117.167,32.721
2022-03-03,NG,14.0,NG,Midland,Texas,False,undetermined,NG,False,-102.171,32.046
2022-03-03,NG,44.0,NG,Tillamook County,Oregon,False,other,Car,False,-123.972,45.146
2022-03-03,NG,36.0,White,Dunkirk,Indiana,False,undetermined,NG,False,-85.206,40.378
2022-03-03,toy gun,41.0,NG,Boron,California,False,other,Not fleeing,False,-117.657,35.001
2022-03-03,gun,41.0,NG,Anaheim,California,False,other,Not fleeing,False,-117.92,33.827
2022-03-03,miscellaneous non-lethal objects,32.0,Hispanic,Bellflower,California,True,other,Foot,False,-118.151,33.875
2022-03-04,gun,33.0,White,Hollywood,Alabama,False,other,Not fleeing,False,-85.961,34.726
2022-03-05,gun,35.0,NG,Seattle,Washington,False,attack,NG,True,-112.152,-112.152
2022-03-06,gun,58.0,White,Richmond,Virginia,False,attack,Not fleeing,True,-77.403,37.514
2022-03-06,gun,28.0,NG,Austin,Texas,False,attack,NG,True,-97.705,30.333
2022-03-06,NG,33.0,NG,Peoria,Arizona,False,other,Car,True,-112.28,33.667
2022-03-07,gun,35.0,NG,Jasper,Tennessee,False,attack,Car,False,-85.634,35.055
2022-03-07,gun,39.0,White,Colorado Springs,Colorado,False,attack,Foot,False,-104.777,38.839
2022-03-08,NG,34.0,Black,Miami,Florida,False,attack,NG,True,-80.213,25.84
2022-03-08,gun,40.0,Hispanic,Joplin,Missouri,False,attack,Other,False,-94.494,37.081
2022-03-09,knife,35.0,White,Acworth,Georgia,False,other,Not fleeing,False,-84.634,34.065
2022-03-09,gun,47.0,White,Brown City,Michigan,False,attack,Not fleeing,False,-83.017,43.168
2022-03-09,gun,46.0,White,Clear Lake Shores,Texas,False,attack,Not fleeing,False,-95.031,29.546
2022-03-11,NG,39.0,Black,Independence,Missouri,False,other,Car,False,-94.413,39.101
2022-03-11,knife,35.0,NG,Miami-Dade County,Florida,False,other,Car,False,-80.307,25.942
2022-03-11,gun,38.0,Black,Raymond,Mississippi,False,attack,NG,False,-90.404,32.252
2022-03-11,gun,42.0,Black,Covington,Tennessee,False,attack,Not fleeing,False,-89.644,35.575
2022-03-11,gun,57.0,NG,Siskiyou County,California,False,attack,NG,False,-122.301,41.283
2022-03-12,gun,33.0,White,Decatur,Alabama,False,attack,Car,False,-112.152,-112.152
2022-03-12,sharp object,17.0,NG,Tucson,Arizona,True,attack,Not fleeing,False,-111.079,32.176
2022-03-12,deadly blunt objects,35.0,White,Loganville,Georgia,False,other,Not fleeing,False,-83.885,33.833
2022-03-12,vehicle,39.0,NG,Phoenix,Arizona,False,attack,Car,False,-112.152,-112.152
2022-03-12,gun,51.0,NG,Sonora,California,False,attack,Car,False,-120.305,37.985
2022-03-12,gun,44.0,White,Lauderdale County,Alabama,False,other,NG,False,-87.953,34.982
2022-03-13,vehicle,26.0,Hispanic,Palmdale,California,False,attack,Car,False,-118.006,34.567
2022-03-13,knife,30.0,NG,Pasco,Washington,False,other,Not fleeing,False,-112.152,-112.152
2022-03-14,gun,35.0,NG,Albuquerque,New Mexico,False,attack,NG,False,-106.65,35.084
2022-03-14,knife,30.0,NG,Crest Hill,Illinois,False,attack,NG,False,-88.138,41.547
2022-03-14,gun,42.0,NG,Covington,Virginia,False,attack,NG,False,-79.989,37.794
2022-03-14,gun,28.0,Black,San Antonio,Texas,False,other,NG,True,-98.527,29.445
2022-03-14,gun,35.0,NG,Shorewood,Illinois,False,attack,Not fleeing,False,-88.185,41.525
2022-03-15,gun,40.0,White,Spanaway,Washington,False,attack,NG,False,-122.435,47.084
2022-03-15,gun,47.0,NG,Canton,Georgia,False,other,NG,False,-84.469,34.214
2022-03-15,NG,30.0,Black,Monroe,North Carolina,False,other,Car,False,-80.522,34.987
2022-03-15,gun,35.0,NG,Hurst,Texas,True,attack,Not fleeing,False,-97.18,32.824
2022-03-16,unknown weapon,37.0,White,Tacoma,Washington,False,other,NG,False,-122.486,47.217
2022-03-16,gun,35.0,NG,Seattle,Washington,False,attack,Car,True,-122.288,47.552
2022-03-17,gun,21.0,NG,Bonne Terre,Missouri,False,attack,Not fleeing,False,-90.538,37.922
2022-03-17,gun,35.0,NG,Lehigh Acres,Florida,False,attack,NG,False,-81.714,26.582
2022-03-17,vehicle,52.0,NG,Lake Mead,Nevada,False,attack,NG,False,-115.026,36.196
2022-03-18,knife,36.0,Black,Sterling,Virginia,False,other,Not fleeing,False,-77.387,39.051
2022-03-18,knife,29.0,White,Louisville,Kentucky,False,other,Foot,False,-85.731,38.239
2022-03-18,knife,31.0,NG,Hutchinson County,Texas,False,attack,Not fleeing,False,-101.418,35.734
2022-03-18,gun,29.0,NG,Evansville,Wyoming,False,attack,Not fleeing,False,-106.269,42.864
2022-03-19,NG,21.0,NG,Dewey Beach,Delaware,False,other,Foot,False,-75.075,38.696
2022-03-19,knife,34.0,Black,Columbia,South Carolina,True,attack,Not fleeing,True,-81.055,34.106
2022-03-19,unarmed,33.0,NG,Albuquerque,New Mexico,False,other,Not fleeing,False,-106.498,35.068
2022-03-19,gun,74.0,NG,Peoria,Arizona,False,attack,Not fleeing,True,-112.251,33.849
2022-03-19,gun,35.0,NG,Hanson County,South Dakota,False,attack,NG,False,-97.716,43.159
2022-03-19,gun,34.0,NG,Great Falls,Montana,False,other,Not fleeing,False,-111.283,47.497
2022-03-20,gun,33.0,Black,Kalamazoo,Michigan,False,attack,Foot,False,-85.59,42.282
2022-03-21,gun,30.0,NG,Texarkana,Arkansas,False,attack,NG,False,-94.03,33.419
2022-03-21,gun,43.0,NG,Tellico Plains,Tennessee,False,attack,Not fleeing,False,-84.34,35.372
2022-03-21,gun,35.0,NG,Gillette,Wyoming,False,attack,NG,False,-105.498,44.295
2022-03-22,gun,35.0,NG,Discovery Bay,California,False,other,NG,False,-121.622,37.931
2022-03-22,toy gun,27.0,NG,Chandler,Arizona,False,other,Car,False,-111.829,33.308
2022-03-23,gun,68.0,NG,Clayton County,Georgia,False,attack,NG,True,-84.366,33.508
2022-03-23,deadly blunt objects,52.0,NG,Commerce,Georgia,False,other,Not fleeing,False,-83.385,34.271
2022-03-24,gun,23.0,Black,Broward County,Florida,False,other,Other,False,-80.178,26.121
2022-03-25,knife,22.0,NG,Pittsfield,Massachusetts,True,other,Not fleeing,False,-73.263,42.461
2022-03-25,unknown weapon,46.0,White,Dunnellon,Florida,False,attack,NG,False,-82.526,28.988
2022-03-26,gun,38.0,NG,Ada,Oklahoma,False,attack,NG,False,-96.678,34.775
2022-03-26,gun,35.0,NG,Rapid City,South Dakota,False,attack,Not fleeing,False,-103.245,44.081
2022-03-26,sharp object,29.0,White,Indian River County,Florida,True,attack,Not fleeing,True,-80.393,27.659
2022-03-26,gun,38.0,NG,Salt Lake City,Utah,True,attack,Car,True,-111.944,40.765
2022-03-26,unarmed,2.0,NG,Baxter Springs,Kansas,False,other,NG,False,-94.736,37.024
2022-03-27,gun,43.0,White,Lexington,Kentucky,True,attack,Not fleeing,False,-84.462,38.053
2022-03-27,gun,82.0,NG,Margate,Florida,False,attack,NG,False,-80.221,26.231
2022-03-27,gun,35.0,NG,Fort Mohave,Arizona,True,attack,Foot,False,-114.57,35.041
2022-03-27,gun,56.0,NG,Maricopa,Arizona,True,other,NG,False,-111.996,33.073
2022-03-27,NG,34.0,NG,Chaves County,New Mexico,False,attack,Foot,False,-104.422,32.979
2022-03-27,gun,41.0,White,San Benito,Texas,False,attack,Car,False,-97.667,26.092
2022-03-28,gun,41.0,White,Las Vegas,Nevada,False,attack,NG,False,-115.1,36.149
2022-03-29,vehicle,49.0,American Native,Greenwood,Indiana,True,attack,Car,True,-86.103,39.611
2022-03-29,gun,27.0,White,Tucson,Arizona,False,attack,NG,True,-110.809,32.216
2022-03-29,sharp object,24.0,NG,Fresno,California,False,attack,Not fleeing,False,-119.788,36.738
2022-03-29,gun,35.0,Black,Mifflin Township,Pennsylvania,False,attack,Not fleeing,False,-76.308,41.028
2022-03-29,gun,42.0,NG,Hesperia,California,False,other,Not fleeing,False,-117.323,34.413
2022-03-29,gun,35.0,NG,Wasilla,Alaska,False,attack,NG,False,-149.62,61.547
2022-03-30,deadly blunt objects,35.0,NG,Atkins,Arkansas,False,other,Not fleeing,False,-92.964,35.243
2022-03-30,toy gun,60.0,NG,San Diego,California,False,attack,Not fleeing,True,-117.047,32.796
2022-03-31,gun,53.0,White,Miami-Dade County,Florida,False,other,Not fleeing,False,-80.231,25.89
2022-03-31,NG,36.0,NG,Columbia Township,Michigan,False,undetermined,NG,False,-84.29,42.1
2022-03-31,gun,39.0,White,Scappoose,Oregon,False,attack,NG,False,-122.88,45.768
2022-03-31,knife,35.0,NG,Sioux Falls,South Dakota,False,other,NG,False,-96.752,43.552
2022-03-31,gun,34.0,White,Lebanon,Pennsylvania,True,attack,Not fleeing,True,-76.421,40.355
2022-04-01,gun,35.0,White,Youngstown,Ohio,False,other,Car,True,-112.152,-112.152
2022-04-01,gun,63.0,White,Spartanburg County,South Carolina,False,other,NG,False,-81.978,34.92
2022-04-01,gun,37.0,White,Albuquerque,New Mexico,False,attack,Car,False,-106.67,35.051
2022-04-01,knife,65.0,NG,Sarasota,Florida,False,other,Not fleeing,False,-82.54,27.33
2022-04-01,NG,43.0,White,Hardy County,West Virginia,False,undetermined,NG,False,-78.959,39.105
2022-04-02,gun,35.0,NG,Oklahoma City,Oklahoma,False,attack,Car,False,-97.274,35.629
2022-04-02,vehicle,39.0,White,Charleston,Tennessee,False,other,NG,False,-84.749,35.287
2022-04-02,knife,31.0,White,Savannah,Georgia,False,other,Not fleeing,False,-81.141,31.964
2022-04-02,gun,32.0,NG,Pana,Illinois,False,attack,Car,False,-88.597,41.486
2022-04-03,gun,34.0,White,Newport,Tennessee,False,other,Foot,False,-83.195,35.955
2022-04-03,gun,21.0,NG,Oak Forest,Illinois,True,attack,Foot,False,-87.756,41.603
2022-04-03,gun,32.0,NG,Tucson,Arizona,False,attack,Foot,False,-110.864,32.222
2022-04-03,gun,20.0,NG,Wynne,Arkansas,False,attack,Car,False,-90.742,35.242
2022-04-03,gun,35.0,NG,Chicago,Illinois,False,attack,NG,True,-87.726,41.753
2022-04-04,unarmed,26.0,Black,Grand Rapids,Michigan,False,attack,Foot,True,-85.638,42.927
2022-04-04,vehicle,35.0,NG,Jurupa Valley,California,False,attack,Car,False,-117.506,33.975
2022-04-04,gun,54.0,NG,St. Louis,Missouri,False,attack,NG,False,-90.241,38.716
2022-04-04,vehicle,35.0,NG,Mira Loma,California,False,attack,Car,False,-117.506,33.975
2022-04-05,gun,31.0,NG,Cheyenne,Wyoming,False,attack,Car,False,-104.767,41.163
2022-04-05,gun,67.0,Black,Swan Quarter,North Carolina,False,attack,Not fleeing,False,-76.316,35.423
2022-04-05,gun,35.0,NG,Madison County,Tennessee,False,attack,Foot,False,-88.626,35.74
2022-04-05,gun,53.0,White,Roseville,Minnesota,True,attack,NG,True,-93.135,45.028
2022-04-05,unarmed,27.0,White,Killeen,Texas,True,attack,NG,False,-97.755,31.087
2022-04-06,gun,20.0,NG,Cobb County,Georgia,False,other,Not fleeing,False,-84.573,34.035
2022-04-06,knife,33.0,Hispanic,Panorama City,California,False,other,NG,False,-118.452,34.228
2022-04-06,gun,35.0,NG,Albuquerque,New Mexico,False,attack,Foot,False,-106.533,35.139
2022-04-06,gun,18.0,NG,Philadelphia,Pennsylvania,False,attack,Foot,False,-75.087,40.019
2022-04-07,gun,37.0,White,Bridgewater,Virginia,False,attack,Car,False,-79.034,38.399
2022-04-07,NG,34.0,NG,Aiken,South Carolina,False,other,Car,False,-81.72,33.56
2022-04-07,gun,35.0,White,Fontana,California,False,attack,Foot,False,-117.475,34.15
2022-04-07,gun,74.0,NG,Doddridge County,West Virginia,False,attack,Not fleeing,False,-80.677,39.237
2022-04-07,gun,49.0,NG,Norman,Oklahoma,False,attack,Car,False,-97.353,35.182
2022-04-08,gun,32.0,White,Benton Harbor,Michigan,False,attack,Not fleeing,True,-86.442,42.116
2022-04-08,gun,35.0,NG,Taylor,Michigan,False,attack,Not fleeing,False,-83.301,42.196
2022-04-09,gun,21.0,NG,Farmington,New Mexico,False,attack,Foot,False,-108.187,36.747
2022-04-09,gun,43.0,NG,Derry,New Hampshire,False,other,NG,False,-71.325,42.907
2022-04-09,NG,24.0,Hispanic,Covina,California,False,undetermined,NG,False,-117.89,34.107
2022-04-09,unknown weapon,48.0,NG,Houston,Texas,False,other,Not fleeing,True,-95.414,29.898
2022-04-09,NG,25.0,NG,Gilbert,Arizona,False,other,Foot,True,-111.755,33.307
2022-04-10,sharp object,36.0,NG,Savannah,Georgia,False,attack,NG,False,-81.089,32.08
2022-04-11,gun,20.0,Black,Covington,Kentucky,False,other,Not fleeing,True,-84.502,39.07
2022-04-11,unarmed,28.0,NG,Salem,Oregon,False,attack,NG,False,-123.017,44.943
2022-04-11,gun,67.0,NG,Manitou Springs,Colorado,False,attack,NG,False,-104.917,38.858
2022-04-11,gun,27.0,Black,Tulsa,Oklahoma,False,attack,Not fleeing,False,-95.904,36.05
2022-04-12,sharp object,49.0,NG,Edison,New Jersey,False,other,NG,False,-74.331,40.548
2022-04-13,gun,18.0,NG,Lafayette,Louisiana,False,attack,NG,False,-92.032,30.25
2022-04-13,gun,23.0,NG,Ashtabula,Ohio,True,other,Not fleeing,False,-80.79,41.865
2022-04-14,gun,35.0,White,Bristol,Tennessee,False,attack,Car,False,-82.213,36.588
2022-04-14,NG,51.0,NG,Knox County,Tennessee,False,other,Car,False,-84.097,36.054
2022-04-14,NG,37.0,White,Darlington County,South Carolina,False,undetermined,NG,False,-79.84,34.28
2022-04-14,gun,28.0,Black,Glendale,Arizona,False,attack,Foot,False,-112.186,33.599
2022-04-14,gun,40.0,American Native,Los Angeles,California,False,undetermined,Foot,False,-118.253,34.113
2022-04-14,NG,25.0,NG,Larimer County,Colorado,False,undetermined,NG,False,-105.117,40.504
2022-04-14,NG,60.0,Black,Huber Heights,Ohio,False,undetermined,NG,False,-84.138,39.867
2022-04-15,gun,32.0,White,Cowley County,Kansas,False,other,NG,False,-96.921,37.266
2022-04-16,NG,43.0,White,Princeton,West Virginia,False,attack,NG,False,-81.09,37.371
2022-04-16,knife,20.0,NG,Atlanta,Georgia,False,attack,Not fleeing,False,-84.463,33.723
2022-04-16,gun,26.0,American Native,Prewitt,New Mexico,False,attack,NG,False,-108.052,35.363
2022-04-16,knife,75.0,NG,Las Cruces,New Mexico,True,other,NG,True,-106.773,32.319
2022-04-18,miscellaneous lethal weapons,35.0,NG,Vinita,Oklahoma,False,undetermined,NG,False,-95.162,36.628
2022-04-18,gun,19.0,NG,Conroe,Texas,False,attack,NG,False,-95.451,30.315
2022-04-19,vehicle,34.0,NG,Linda,California,False,attack,Car,False,-121.547,39.135
2022-04-19,gun,35.0,NG,Pasadena,Texas,False,attack,Foot,True,-95.196,29.664
